TS,X,Y,Z,Activity
1569904590450,1.0312958,13.771454,3.596695,UPSTAIRS
1569904590470,2.1134949,14.577698,5.08049,UPSTAIRS
1569904590491,6.1177826,14.742905,1.2731171,UPSTAIRS
1569904590517,5.826294,13.510483,-2.6384125,UPSTAIRS
1569904590531,1.664566,11.089951,-1.6657715,UPSTAIRS
1569904590550,1.2204437,10.125076,0.4010315,UPSTAIRS
1569904590570,3.1747131,7.5986023,2.103302,UPSTAIRS
1569904590590,1.0456696,6.9521637,-1.5927429,UPSTAIRS
1569904590610,-1.204895,8.533539,-1.5580292,UPSTAIRS
1569904590630,-0.6147156,7.2723846,5.635956,UPSTAIRS
1569904590650,1.2030945,3.1250305,1.4401093,UPSTAIRS
1569904590670,2.2493591,1.8896179,0.17178345,UPSTAIRS
1569904590690,1.3808594,1.8800507,3.976181,UPSTAIRS
1569904590718,1.4526825,2.5031433,4.256302,UPSTAIRS
1569904590730,2.937088,2.513321,5.0745087,UPSTAIRS
1569904590749,3.454834,1.9674377,4.9589996,UPSTAIRS
1569904590770,4.206009,1.493393,5.1930237,UPSTAIRS
1569904590789,4.2323456,1.2318268,4.4017487,UPSTAIRS
1569904590810,4.319748,1.8716736,4.5483856,UPSTAIRS
1569904590829,4.265869,0.68473816,6.924637,UPSTAIRS
1569904590849,6.0890656,0.07243347,7.6267395,UPSTAIRS
1569904590870,6.578079,0.90800476,10.393829,UPSTAIRS
1569904590890,5.0146637,-0.8918457,14.35144,UPSTAIRS
1569904590920,6.644516,4.826111,12.741943,UPSTAIRS
1569904590932,3.9163208,6.5002594,2.058426,UPSTAIRS
1569904590949,9.172791,8.985443,4.7890015,UPSTAIRS
1569904590969,10.171173,12.307404,9.753983,UPSTAIRS
1569904590989,-1.0247192,16.1866,1.0319061,UPSTAIRS
1569904591009,1.430542,8.277954,3.5428162,UPSTAIRS
1569904591029,1.5831757,7.731476,4.435257,UPSTAIRS
1569904591049,0.0036010742,9.144653,4.38678,UPSTAIRS
1569904591070,-1.6663666,10.410004,3.5984802,UPSTAIRS
1569904591089,-1.8561096,11.678329,3.2932281,UPSTAIRS
1569904591120,0.40402222,11.022903,1.532898,UPSTAIRS
1569904591134,1.9512787,8.937561,0.6260834,UPSTAIRS
1569904591149,1.6083069,7.0616913,1.4245605,UPSTAIRS
1569904591170,0.41540527,6.6391296,1.1977081,UPSTAIRS
1569904591189,0.1592102,7.478897,-0.68414307,UPSTAIRS
1569904591209,0.34057617,8.413223,-0.05267334,UPSTAIRS
1569904591229,0.09877014,8.44017,0.7404175,UPSTAIRS
1569904591250,0.7511902,7.6913757,1.6873169,UPSTAIRS
1569904591269,0.82958984,7.505829,1.9518738,UPSTAIRS
1569904591289,0.339386,7.763199,1.8603058,UPSTAIRS
1569904591321,-0.032928467,8.829224,1.1276703,UPSTAIRS
1569904591334,-0.517746,10.086182,0.75657654,UPSTAIRS
1569904591349,-0.6572113,10.746384,1.2587585,UPSTAIRS
1569904591369,-0.14485168,10.348343,2.2355804,UPSTAIRS
1569904591389,0.060455322,10.378876,2.3756561,UPSTAIRS
1569904591409,-0.23762512,11.401199,1.1294708,UPSTAIRS
1569904591428,0.8703003,11.988968,0.0574646,UPSTAIRS
1569904591449,2.0536346,12.919113,-0.8822632,UPSTAIRS
1569904591469,1.4574738,16.235077,-1.0941467,UPSTAIRS
1569904591488,-0.50338745,17.790115,0.25857544,UPSTAIRS
1569904591522,-0.6661835,15.484497,1.3132324,UPSTAIRS
1569904591528,1.5849609,14.453796,1.7310181,UPSTAIRS
1569904591548,1.806427,14.141357,1.7992554,UPSTAIRS
1569904591568,0.85054016,13.648743,2.5546112,UPSTAIRS
1569904591590,-0.28849792,13.975555,5.458191,UPSTAIRS
1569904591608,-0.118515015,15.384537,4.8207245,UPSTAIRS
1569904591628,3.2154083,13.912704,-2.2391815,UPSTAIRS
1569904591650,2.190094,11.866867,-6.2446747,UPSTAIRS
1569904591669,0.6715698,10.573395,-3.541031,UPSTAIRS
1569904591689,0.88764954,10.168777,-1.2054749,UPSTAIRS
1569904591722,1.6681671,8.055298,3.1286316,UPSTAIRS
1569904591727,0.6787567,6.0130463,8.127121,UPSTAIRS
1569904591747,0.50756836,4.790207,0.74160767,UPSTAIRS
1569904591769,1.2575531,4.3568573,-0.8523407,UPSTAIRS
1569904591789,1.1677704,4.0964813,5.501877,UPSTAIRS
1569904591807,2.0165253,3.075348,4.56456,UPSTAIRS
1569904591829,4.7489014,2.9478607,3.5230713,UPSTAIRS
1569904591847,4.241333,3.8726196,3.5691528,UPSTAIRS
1569904591868,3.0280762,3.0274658,2.4732208,UPSTAIRS
1569904591888,2.8383331,1.8632965,2.7838593,UPSTAIRS
1569904591922,3.613449,0.2699585,3.7253876,UPSTAIRS
1569904591928,4.265274,-0.008392334,4.812958,UPSTAIRS
1569904591947,3.6703186,-0.56503296,6.612198,UPSTAIRS
1569904591968,3.7050323,-1.4359283,8.118744,UPSTAIRS
1569904591987,4.7812195,-0.5590515,8.353378,UPSTAIRS
1569904592006,6.0214233,0.29748535,8.084625,UPSTAIRS
1569904592028,6.237503,0.8253937,10.684128,UPSTAIRS
1569904592046,5.8286896,0.6775665,12.005127,UPSTAIRS
1569904592066,7.1610565,10.235809,10.76973,UPSTAIRS
1569904592086,9.173386,18.32164,12.98735,UPSTAIRS
1569904592108,3.4698029,9.341583,8.06427,UPSTAIRS
1569904592126,3.967804,0.15861511,0.57102966,UPSTAIRS
1569904592148,5.428253,0.71707153,7.0060425,UPSTAIRS
1569904592166,0.7583618,8.04512,3.3883972,UPSTAIRS
1569904592187,1.6813354,12.358276,3.8355103,UPSTAIRS
1569904592206,3.0334625,11.83873,4.2868195,UPSTAIRS
1569904592226,3.8325195,9.258377,3.423706,UPSTAIRS
1569904592246,2.9748077,7.728485,3.383606,UPSTAIRS
1569904592266,1.012146,7.795517,3.1040802,UPSTAIRS
1569904592288,-0.41659546,9.454102,2.6054993,UPSTAIRS
1569904592306,-1.667572,10.927139,3.2184143,UPSTAIRS
1569904592326,-2.388214,11.249756,3.5990906,UPSTAIRS
1569904592346,-1.4485016,9.895233,3.980957,UPSTAIRS
1569904592366,-0.44891357,8.726868,3.2716827,UPSTAIRS
1569904592386,0.5087738,8.248032,2.7048492,UPSTAIRS
1569904592406,0.93374634,8.362946,2.451065,UPSTAIRS
1569904592428,1.5706024,8.0151825,2.6659546,UPSTAIRS
1569904592445,1.7735138,7.7105255,2.5719757,UPSTAIRS
1569904592466,1.6579895,7.795517,2.2888641,UPSTAIRS
1569904592486,1.6897125,7.660843,2.3361511,UPSTAIRS
1569904592508,0.76135254,8.040924,2.3385468,UPSTAIRS
1569904592527,0.2639618,8.684372,2.0859528,UPSTAIRS
1569904592546,0.41958618,9.1698,1.6310577,UPSTAIRS
1569904592565,1.1186981,8.878296,1.5664063,UPSTAIRS
1569904592586,1.624466,8.5125885,1.9680328,UPSTAIRS
1569904592605,1.2509766,8.966293,2.0608063,UPSTAIRS
1569904592625,-0.5752106,11.03009,2.4762115,UPSTAIRS
1569904592646,-2.6976776,13.215988,3.6978455,UPSTAIRS
1569904592666,-4.5034943,14.647125,3.0825348,UPSTAIRS
1569904592686,-2.8239594,14.641739,0.81941223,UPSTAIRS
1569904592708,1.517334,15.606613,0.90382385,UPSTAIRS
1569904592726,3.6715088,14.801559,0.87986755,UPSTAIRS
1569904592746,2.4289246,12.72699,0.28671265,UPSTAIRS
1569904592766,1.0301056,11.789047,-0.13467407,UPSTAIRS
1569904592786,-0.375885,11.232407,-0.49679565,UPSTAIRS
1569904592804,1.8004456,11.650787,1.1288757,UPSTAIRS
1569904592825,0.7068939,14.438232,4.1964417,UPSTAIRS
1569904592844,-4.593277,16.557114,-0.6147156,UPSTAIRS
1569904592865,-4.062973,15.292374,-6.406891,UPSTAIRS
1569904592885,-2.4127502,14.26944,-1.5951385,UPSTAIRS
1569904592909,1.2695313,13.709808,0.70928955,UPSTAIRS
1569904592925,5.8215027,12.297821,-0.5853882,UPSTAIRS
1569904592944,4.7213745,11.2838745,1.0001831,UPSTAIRS
1569904592965,1.735199,10.044281,0.8726959,UPSTAIRS
1569904592985,-1.5885468,9.047699,1.9285431,UPSTAIRS
1569904593004,-2.466629,9.287704,2.703659,UPSTAIRS
1569904593024,-0.9026184,8.593399,1.2360077,UPSTAIRS
1569904593044,2.198471,7.4220276,1.2324219,UPSTAIRS
1569904593065,3.8241425,6.3069305,0.3866577,UPSTAIRS
1569904593084,4.7141876,4.9506073,0.8637085,UPSTAIRS
1569904593110,4.973358,3.470993,3.2567139,UPSTAIRS
1569904593125,4.11145,2.7838593,3.8600616,UPSTAIRS
1569904593144,3.537445,2.837738,3.2004547,UPSTAIRS
1569904593165,3.746338,2.7718964,2.8048096,UPSTAIRS
1569904593184,4.7099915,1.8166046,3.2160187,UPSTAIRS
1569904593207,5.8244934,1.5741882,4.9470215,UPSTAIRS
1569904593224,5.175064,1.4245453,5.2008057,UPSTAIRS
1569904593245,5.048172,0.82121277,5.3223114,UPSTAIRS
1569904593263,5.1954193,0.457901,5.9711456,UPSTAIRS
1569904593283,5.5204315,0.9247589,8.136093,UPSTAIRS
1569904593309,5.5324097,2.066803,8.166626,UPSTAIRS
1569904593323,5.458786,2.553421,8.037338,UPSTAIRS
1569904593343,5.0068817,1.7220306,9.76355,UPSTAIRS
1569904593363,5.189438,2.308014,11.135437,UPSTAIRS
1569904593383,7.5596924,6.229721,10.3112335,UPSTAIRS
1569904593403,10.068817,9.822815,8.061874,UPSTAIRS
1569904593423,10.735611,9.924576,11.455063,UPSTAIRS
1569904593443,6.1453247,3.9743805,4.719574,UPSTAIRS
1569904593462,6.159088,1.201294,3.5057068,UPSTAIRS
1569904593483,4.2539063,2.9592438,5.9753265,UPSTAIRS
1569904593511,0.042495728,7.7883453,4.0761414,UPSTAIRS
1569904593527,-0.20111084,13.198639,4.6387787,UPSTAIRS
1569904593542,0.48841858,12.988541,5.399536,UPSTAIRS
1569904593563,0.418396,9.762955,4.4927216,UPSTAIRS
1569904593583,0.1328888,7.6219482,3.746933,UPSTAIRS
1569904593602,0.46388245,6.8013306,3.253128,UPSTAIRS
1569904593622,0.754776,8.667618,1.6101074,UPSTAIRS
1569904593643,0.5189514,10.570999,0.89782715,UPSTAIRS
1569904593662,0.9828186,11.377243,1.2360077,UPSTAIRS
1569904593682,0.42556763,10.928345,0.723053,UPSTAIRS
1569904593711,0.6093292,9.497803,1.7711182,UPSTAIRS
1569904593722,1.430542,8.59639,2.4875793,UPSTAIRS
1569904593742,0.70210266,8.224686,1.9788055,UPSTAIRS
1569904593762,1.2354126,8.446152,2.2864685,UPSTAIRS
1569904593783,0.517746,8.690964,2.364273,UPSTAIRS
1569904593802,0.33639526,8.374924,2.3146057,UPSTAIRS
1569904593822,-0.17538452,8.365952,1.5310974,UPSTAIRS
1569904593843,-0.04071045,8.8364105,1.8860321,UPSTAIRS
1569904593862,-0.16221619,9.046494,2.0428467,UPSTAIRS
1569904593883,-0.8236084,9.231445,1.5544434,UPSTAIRS
1569904593911,-1.0917664,9.670776,1.4454956,UPSTAIRS
1569904593922,-0.5237427,9.704895,1.2856903,UPSTAIRS
1569904593942,0.11073303,9.692932,1.6101074,UPSTAIRS
1569904593962,0.79907227,10.470444,1.7238312,UPSTAIRS
1569904593983,1.616684,10.911575,1.4269409,UPSTAIRS
1569904594002,2.126648,11.6154785,0.42437744,UPSTAIRS
1569904594022,2.8389282,14.665695,-0.43814087,UPSTAIRS
1569904594042,2.2200317,18.149857,-0.509964,UPSTAIRS
1569904594062,1.6968994,17.306488,-0.11253357,UPSTAIRS
1569904594082,1.9315338,14.517242,0.8373718,UPSTAIRS
1569904594112,1.6968994,13.173492,1.4131775,UPSTAIRS
1569904594121,1.635849,11.844116,1.8914185,UPSTAIRS
1569904594141,1.454483,12.915527,3.1872864,UPSTAIRS
1569904594161,0.22984314,14.701599,4.557968,UPSTAIRS
1569904594182,-3.213623,15.59404,5.364212,UPSTAIRS
1569904594201,-2.7814636,12.296631,-2.9933472,UPSTAIRS
1569904594221,-2.1996765,10.211273,-3.5128937,UPSTAIRS
1569904594241,-0.19154358,8.498215,0.07841492,UPSTAIRS
1569904594262,1.9201508,8.44136,2.5013428,UPSTAIRS
1569904594281,2.1470032,8.440765,0.8086395,UPSTAIRS
1569904594313,1.0636292,8.169022,-0.25857544,UPSTAIRS
1569904594321,1.493988,6.4972687,0.2238617,UPSTAIRS
1569904594341,2.082367,5.003891,2.2709045,UPSTAIRS
1569904594361,3.3375244,4.995514,3.4799805,UPSTAIRS
1569904594380,3.2495422,4.1575317,4.897339,UPSTAIRS
1569904594401,2.395401,3.0825348,3.5368347,UPSTAIRS
1569904594421,2.1769257,2.426529,4.1329956,UPSTAIRS
1569904594441,3.1082764,2.2906647,3.5027313,UPSTAIRS
1569904594461,3.526062,2.0051422,3.2722778,UPSTAIRS
1569904594480,3.7852325,1.6837311,4.0863037,UPSTAIRS
1569904594513,3.537445,1.3521271,5.3498535,UPSTAIRS
1569904594520,4.2353363,1.1043243,6.442795,UPSTAIRS
1569904594540,5.024231,0.8834686,7.8960876,UPSTAIRS
1569904594560,4.9637756,1.1587982,9.166809,UPSTAIRS
1569904594580,5.0667267,1.5951385,10.111313,UPSTAIRS
1569904594601,5.37558,1.8513184,11.3706665,UPSTAIRS
1569904594620,4.505295,2.703659,7.8284454,UPSTAIRS
1569904594640,4.850662,7.8607635,5.8526306,UPSTAIRS
1569904594662,7.1885986,16.715729,12.746735,UPSTAIRS
1569904594680,4.9781494,14.596252,6.752243,UPSTAIRS
1569904594712,4.976349,5.1014404,2.003357,UPSTAIRS
1569904594724,4.790802,3.487152,5.807144,UPSTAIRS
1569904594740,1.5179291,7.873337,3.8905792,UPSTAIRS
1569904594761,0.68414307,11.990173,3.3387146,UPSTAIRS
1569904594781,1.2551575,12.436096,3.75531,UPSTAIRS
1569904594799,2.1182709,9.952698,3.746338,UPSTAIRS
1569904594819,1.2336273,8.562271,4.050995,UPSTAIRS
1569904594840,0.15263367,8.358154,3.0735626,UPSTAIRS
1569904594860,-1.0845795,8.728668,2.1056976,UPSTAIRS
1569904594880,-1.3377686,8.682571,1.138443,UPSTAIRS
1569904594914,-1.1186981,8.195953,1.4562836,UPSTAIRS
1569904594919,-0.14305115,7.126938,1.8471222,UPSTAIRS
1569904594939,-0.07601929,7.150879,1.738205,UPSTAIRS
1569904594960,0.6380615,8.119339,0.8960266,UPSTAIRS
1569904594980,1.0570374,8.519775,0.6859436,UPSTAIRS
1569904594999,1.2198486,8.868134,1.2677307,UPSTAIRS
1569904595019,1.2180634,9.260773,2.4612427,UPSTAIRS
1569904595039,0.96487427,9.270355,2.3918152,UPSTAIRS
1569904595060,0.16999817,9.612732,1.6394348,UPSTAIRS
1569904595080,-0.32382202,9.686935,1.0773926,UPSTAIRS
1569904595115,-0.7948761,9.666,1.209671,UPSTAIRS
1569904595119,-1.083374,9.629486,1.4454956,UPSTAIRS
1569904595139,-1.1037292,9.844971,1.8896332,UPSTAIRS
1569904595159,-1.110321,9.788101,2.1793213,UPSTAIRS
1569904595180,-1.0462646,10.208282,1.1252747,UPSTAIRS
1569904595199,0.48303223,10.490189,0.20172119,UPSTAIRS
1569904595219,1.4550781,11.099533,-0.24481201,UPSTAIRS
1569904595238,2.1434174,11.978195,-0.3202362,UPSTAIRS
1569904595259,2.0440521,13.366837,-0.07901001,UPSTAIRS
1569904595279,0.5345154,14.78241,0.29867554,UPSTAIRS
1569904595316,-0.3968506,14.726746,1.2767181,UPSTAIRS
1569904595320,0.7619629,14.377777,2.4456787,UPSTAIRS
1569904595338,0.14724731,13.573929,3.7577057,UPSTAIRS
1569904595359,-0.41360474,11.861481,3.4380798,UPSTAIRS
1569904595379,-0.24899292,11.531082,3.1082764,UPSTAIRS
1569904595398,-0.6967163,14.848236,4.5627594,UPSTAIRS
1569904595419,-0.8996277,16.217133,2.3313599,UPSTAIRS
1569904595438,-1.7166443,14.19104,-2.4965515,UPSTAIRS
1569904595459,-1.6478119,11.547836,-0.45251465,UPSTAIRS
1569904595479,2.5079346,8.996216,0.91638184,UPSTAIRS
1569904595516,5.2480927,8.188171,1.932724,UPSTAIRS
1569904595519,5.273239,8.529938,2.4103699,UPSTAIRS
1569904595538,3.7762604,8.51857,3.0412292,UPSTAIRS
1569904595559,0.64105225,6.81929,1.727417,UPSTAIRS
1569904595579,-0.2567749,4.463394,2.4684296,UPSTAIRS
1569904595599,0.7033081,3.9193115,3.8002014,UPSTAIRS
1569904595619,-0.12869263,4.103668,3.964203,UPSTAIRS
1569904595638,0.3998413,4.4514313,3.5930939,UPSTAIRS
1569904595659,1.9159546,4.4089355,3.6325989,UPSTAIRS
1569904595679,2.977188,4.6944427,3.7666779,UPSTAIRS
1569904595701,4.4771576,4.2874146,4.534027,UPSTAIRS
1569904595717,4.660919,3.9516296,5.2355194,UPSTAIRS
1569904595738,3.1603546,3.1681366,6.1249695,UPSTAIRS
1569904595757,2.1296387,1.2982635,5.77063,UPSTAIRS
1569904595777,3.26091,0.2861023,6.4721375,UPSTAIRS
1569904595797,4.292206,0.74938965,8.100189,UPSTAIRS
1569904595817,4.893753,0.6931305,10.679947,UPSTAIRS
1569904595837,4.553772,-0.667984,11.517303,UPSTAIRS
1569904595857,3.3644562,6.056137,9.23204,UPSTAIRS
1569904595878,3.023285,10.752365,6.5391693,UPSTAIRS
1569904595902,6.6397247,15.286987,5.4552,UPSTAIRS
1569904595919,8.525162,12.608459,5.570709,UPSTAIRS
1569904595937,2.0835571,6.545746,5.273239,UPSTAIRS
1569904595958,1.5550385,5.2546844,5.7418976,UPSTAIRS
1569904595978,0.6781616,7.1574707,5.6898346,UPSTAIRS
1569904595998,-0.039505005,9.360733,4.8907623,UPSTAIRS
1569904596016,0.49560547,10.919357,4.1521454,UPSTAIRS
1569904596039,1.3461456,11.671143,4.399948,UPSTAIRS
1569904596057,2.5498352,11.254547,3.668518,UPSTAIRS
1569904596077,2.161377,10.067627,2.9867706,UPSTAIRS
1569904596100,1.596344,8.995621,2.3600922,UPSTAIRS
1569904596117,0.552475,8.770569,1.9033966,UPSTAIRS
1569904596137,-0.19992065,8.923187,2.0290985,UPSTAIRS
1569904596157,-1.0456696,9.566635,0.9217682,UPSTAIRS
1569904596177,0.20829773,9.154236,0.9026184,UPSTAIRS
1569904596197,0.61531067,8.550888,1.0684204,UPSTAIRS
1569904596216,0.7158661,7.5836334,1.375473,UPSTAIRS
1569904596236,0.7852936,7.114975,1.8190002,UPSTAIRS
1569904596257,1.4431152,6.3105164,2.5205078,UPSTAIRS
1569904596277,1.3293915,6.198593,2.5522156,UPSTAIRS
1569904596301,0.84695435,6.640915,2.355301,UPSTAIRS
1569904596316,-0.12150574,7.6710205,1.7854767,UPSTAIRS
1569904596335,-1.1168976,8.742432,1.6053162,UPSTAIRS
1569904596357,-1.6071167,9.4852295,1.2976685,UPSTAIRS
1569904596377,-0.87986755,10.248978,1.2629395,UPSTAIRS
1569904596397,0.62309265,11.927307,2.1356354,UPSTAIRS
1569904596416,1.8992004,12.999329,1.9650421,UPSTAIRS
1569904596435,1.9728241,12.504318,0.9744415,UPSTAIRS
1569904596455,1.7441864,13.053787,-0.030532837,UPSTAIRS
1569904596476,0.5883789,17.122131,-0.72006226,UPSTAIRS
1569904596502,-0.6488342,18.412018,0.8846588,UPSTAIRS
1569904596516,-1.8160095,17.340012,0.7757263,UPSTAIRS
1569904596535,-0.7721405,14.204803,1.7453766,UPSTAIRS
1569904596555,-0.32800293,12.119461,3.024475,UPSTAIRS
1569904596576,-0.2567749,11.250961,2.3463287,UPSTAIRS
1569904596596,-0.38845825,10.354324,2.2996368,UPSTAIRS
1569904596615,-1.7447815,12.704834,2.7617188,UPSTAIRS
1569904596635,-0.63327026,13.682861,0.89842224,UPSTAIRS
1569904596655,0.7338257,10.824188,-3.881607,UPSTAIRS
1569904596676,-0.16819763,8.53952,-2.92453,UPSTAIRS
1569904596702,0.33039856,7.660248,-0.35255432,UPSTAIRS
1569904596715,0.99121094,7.7171173,1.6765442,UPSTAIRS
1569904596735,2.7874603,6.61998,3.103485,UPSTAIRS
1569904596755,4.067154,5.869385,2.4606476,UPSTAIRS
1569904596776,3.6026764,5.4222717,1.8752594,UPSTAIRS
1569904596796,1.4335327,6.246475,2.051239,UPSTAIRS
1569904596815,-0.4513092,6.8881226,4.0617676,UPSTAIRS
1569904596835,-0.23643494,6.214157,4.2760468,UPSTAIRS
1569904596855,1.6974945,5.8765717,4.639374,UPSTAIRS
1569904596875,3.4769897,5.0260315,4.165909,UPSTAIRS
1569904596903,3.9905396,4.4568176,5.1912384,UPSTAIRS
1569904596916,4.233551,3.4614258,5.8520355,UPSTAIRS
1569904596934,3.6751099,3.134018,7.3986816,UPSTAIRS
1569904596954,2.8323364,3.1950684,6.9904785,UPSTAIRS
1569904596976,3.983963,1.4646606,8.495239,UPSTAIRS
1569904596996,4.687256,0.39085388,10.94989,UPSTAIRS
1569904597014,5.364212,-1.4167786,11.480209,UPSTAIRS
1569904597034,2.0416565,4.2078094,9.202118,UPSTAIRS
1569904597054,0.51535034,6.653488,5.8059387,UPSTAIRS
1569904597075,5.386368,9.758179,2.6384125,UPSTAIRS
1569904597104,10.648209,11.069595,8.109161,UPSTAIRS
1569904597117,1.5179291,10.901398,4.909912,UPSTAIRS
1569904597135,-0.628479,8.57724,5.032608,UPSTAIRS
1569904597154,-0.45251465,7.379532,5.5958557,UPSTAIRS
1569904597175,0.004196167,7.9242096,4.5352173,UPSTAIRS
1569904597195,0.18734741,9.852142,3.2441406,UPSTAIRS
1569904597216,0.7583618,11.7070465,3.5284576,UPSTAIRS
1569904597234,1.0091553,12.331329,2.3152008,UPSTAIRS
1569904597254,0.24780273,11.303619,1.8315735,UPSTAIRS
1569904597275,0.55426025,9.499588,1.3964233,UPSTAIRS
1569904597303,1.2108765,8.110367,1.3174133,UPSTAIRS
1569904597314,1.5358887,7.3986816,1.6567993,UPSTAIRS
1569904597333,0.6398468,7.56987,1.0498505,UPSTAIRS
1569904597353,0.041305542,7.705139,0.90740967,UPSTAIRS
1569904597375,-0.43634033,7.9667206,0.67337036,UPSTAIRS
1569904597394,-0.71347046,8.494034,1.0732117,UPSTAIRS
1569904597415,-0.31903076,8.492844,1.7333984,UPSTAIRS
1569904597433,-0.31903076,7.8996735,1.7076721,UPSTAIRS
1569904597455,-0.2699585,8.616745,2.1128845,UPSTAIRS
1569904597475,-0.50697327,9.254791,1.751358,UPSTAIRS
1569904597504,-0.35134888,9.558258,1.0061646,UPSTAIRS
1569904597513,-0.013168335,10.334579,1.0343018,UPSTAIRS
1569904597533,-0.037109375,10.524918,1.4233551,UPSTAIRS
1569904597553,0.108932495,10.231628,2.149994,UPSTAIRS
1569904597573,-0.19154358,10.915176,2.4301147,UPSTAIRS
1569904597594,-0.36631775,11.204269,2.1194763,UPSTAIRS
1569904597613,-0.09277344,11.312012,1.7268219,UPSTAIRS
1569904597633,0.40283203,12.200256,1.3090363,UPSTAIRS
1569904597653,1.1127014,14.229935,0.84036255,UPSTAIRS
1569904597673,0.4411316,16.162659,0.6380615,UPSTAIRS
1569904597705,-0.549469,15.598831,0.7954712,UPSTAIRS
1569904597713,0.13108826,13.683472,1.7836914,UPSTAIRS
1569904597732,1.9458923,11.924316,2.616867,UPSTAIRS
1569904597753,2.359497,11.750153,2.7497406,UPSTAIRS
1569904597772,2.9496613,12.384003,5.4456177,UPSTAIRS
1569904597794,0.99598694,14.000092,6.1572876,UPSTAIRS
1569904597814,-1.5251007,14.149139,-0.40522766,UPSTAIRS
1569904597832,-4.103058,13.004105,-3.6972504,UPSTAIRS
1569904597852,-3.8169556,12.121246,-0.8708954,UPSTAIRS
1569904597873,1.4802246,10.362701,-0.794281,UPSTAIRS
1569904597905,4.7566833,8.841187,-1.02771,UPSTAIRS
1569904597918,5.016449,7.305313,0.9528961,UPSTAIRS
1569904597932,3.6092682,6.238693,3.3381195,UPSTAIRS
1569904597952,2.5318756,5.0733185,3.284851,UPSTAIRS
1569904597972,1.2378082,4.996109,1.9075775,UPSTAIRS
1569904597993,0.12449646,5.35643,3.8486786,UPSTAIRS
1569904598013,0.20051575,5.0649414,4.50589,UPSTAIRS
1569904598032,2.3146057,4.0527954,4.2473145,UPSTAIRS
1569904598052,3.7774506,3.3548737,4.225769,UPSTAIRS
1569904598072,4.3490753,3.2124176,3.2190094,UPSTAIRS
1569904598105,2.7886505,3.4805756,5.110428,UPSTAIRS
1569904598112,3.612854,2.1835175,5.861603,UPSTAIRS
1569904598132,4.11145,0.8559265,7.5435333,UPSTAIRS
1569904598151,4.3311157,0.15562439,7.7530212,UPSTAIRS
1569904598171,4.3538666,0.205307,8.554489,UPSTAIRS
1569904598193,4.549591,0.375885,9.904221,UPSTAIRS
1569904598213,5.252289,0.13348389,8.495819,UPSTAIRS
1569904598231,5.8909454,1.8501282,6.8282623,UPSTAIRS
1569904598251,7.8912964,8.097794,8.798691,UPSTAIRS
1569904598271,3.2567139,13.148956,11.939285,UPSTAIRS
1569904598304,3.8211517,14.5334015,3.0364532,UPSTAIRS
1569904598317,6.1836243,7.716507,5.7418976,UPSTAIRS
1569904598331,3.2644958,4.9075165,6.590042,UPSTAIRS
1569904598351,1.0839844,6.8988953,5.735306,UPSTAIRS
1569904598371,-0.30766296,8.637085,5.111618,UPSTAIRS
1569904598390,-0.509964,9.294296,3.8672333,UPSTAIRS
1569904598412,0.23881531,9.797073,3.6026764,UPSTAIRS
1569904598435,0.809845,10.1586,3.5170898,UPSTAIRS
1569904598450,0.8427582,10.528503,2.3648682,UPSTAIRS
1569904598470,0.26515198,10.130463,1.6460266,UPSTAIRS
1569904598507,0.8451538,9.262573,2.178131,UPSTAIRS
1569904598510,0.85713196,9.1093445,2.0686035,UPSTAIRS
1569904598530,0.78530884,8.549103,2.4690247,UPSTAIRS
1569904598550,-0.4650879,8.5520935,1.0001831,UPSTAIRS
1569904598570,-0.5560608,8.935165,1.1641846,UPSTAIRS
1569904598590,-1.1348572,8.664017,0.620697,UPSTAIRS
1569904598610,-0.7960663,7.784149,2.0458527,UPSTAIRS
1569904598630,-0.082611084,7.5285797,2.6031036,UPSTAIRS
1569904598650,0.15682983,7.58902,1.5801849,UPSTAIRS
1569904598670,0.5913696,7.9697113,1.2850952,UPSTAIRS
1569904598706,0.37590027,8.454529,1.5753937,UPSTAIRS
